review_text,rating,isrecommended
"First off, there is ZERO stretch in the ankle. There is this raw seem piece at the ankle that is thicker than the rest of the leggings with no stretch whatsoever. Could hardly get it on over my foot. It was tight at the ankle too. Leggings are long and just all around very awkward in the fit. I returned straight away.",2,FALSE
Good quality but arms were a little short. Good fit elsewhere.,4,TRUE
"Es sitzt sehr eng, was ich tendenziell befürworte. Dadurch das der Stoff allerdings sehr dick ist wird das tragen etwas unangenehm im Sommer.",3,FALSE
Die Leggings hat leider überhaupt nicht gepasst… Das Material war schön und blickdicht. Aber an meinen Oberschenkeln und Po war sie viel zu eng. Deswegen war sie auch eher Mid Rise statt High Rise. (Ich bin laut Größentabelle zw M und L und ich hatte eine L bestellt),2,FALSE
My son loves the shirt looks great on him.  The problem is the color is coming out blotchy and now cannot wear it for everyday as looks bad.,3,FALSE
"love the fabric and the cut; fantastic for chest and shoulder days where you really see a great pump in the mirror after your workout! 

one little minor issue is that the sides seem to start curling after a wash or two, which leads to some nip slip accidents at the gym. I've since started getting one size bigger as a result.",5,TRUE
"Super Hosen. Hatte schon mal eine bestellt. Tragen sich genial. Einziger Kritikpunkt, ab der 6. -10. Wäsche ist die Hose nicht mehr schwarz, sondern grau. Schade!",4,TRUE
I give it 4 stars. They’re nice shorts but for some reason I feel like they’re missing something,4,TRUE
"I like the fit of these leggings, however they are easy to sweat through if you sweat a lot (like me). The three stars are because mine have two tiny holes in them after using them twice.",3,FALSE
"I love the way these looked on me, made the booty pop!.. but ripped during 1st use. They also make my lower belly area look a little large :/",4,TRUE
Very comfy shorts for training. Stretchy and stylish. What more can you ask for?,5,TRUE
Lives up to the description 100%. Best shorts I've ever used for lifting.,5,TRUE
"I have 25” thighs and unfortunately with the Medium that I got, the thighs were too tight, so I moved up to Large.  The larges were way too loose in the waist (I have a 33” waist) and I have to pull the string all the way through. Wouldn’t recommend for guys with big thighs and a medium-ish waist.",3,FALSE
"These are so close to being the ideal pair of Joggers. Great fit and stretch, however, let down by a bizarre under-band(?) of some kind, that is around half the size of the desired waist-size you selected. It's not very comfortable and really sucks you in, giving a bad waistline appearance. No clue why this was added, there would have been no risk of these falling down due to the toggles. It feels like you're wearing a second pair of boxers that you can't take off.",4,TRUE
"It fits really nice (size L, 158lbs, 5'4). Love the quality and texture. The only problem is that the material sheds on the first wear. I recommend washing first before you wear.",4,TRUE
"Not only comfortable, it looks so good that it is a confidence boost",5,TRUE
"Die Kombination zwischen normaler Jogginghose und einer Tight ist genial. 
Man hat eine super Bewegungsfreiheit und eine gute Unterstützung der Unterschenkel.
Diese Hose gehört zu meiner Standardausrüstung beim Joggen.",5,TRUE
"Great quality joggers, nice feel and material. My main issue with this was it seemed to run really small. I dont have the biggest legs in the world but I am far off from having a pair of Twigglets for legs and these came up really tight and I ordered a large. My last Gymshark joggers I had were a medium and I bought those when I was 17 and they've just gotten to small so I figured getting a large was the right idea but I will have to probably get an XL or even a XXL.",3,FALSE
"Like the fit but don’t like the fact that they already start to spoil after 2 runs between legs. 
Good point; it stays in place if you run or bike",3,FALSE
"great product awesome fit, no problem to run or workout at gym like how stretch highly recomended",5,TRUE
Tröjan nopprar sig på insidan och det fastnar en del ludd på tröjan under tyvärr men sjukt snygg och magisk passform,4,TRUE
They fit really good. True to size. beautiful leggings but they are see through. That was my only issue with these leggings. Won’t be able to wear them out .,3,FALSE
I actually love/would love these leggings but the sizing is very weird. I usually wear large but I got it in XL just in case and it wouldn't go through my foot!! Dont know if it was labelled wrong or the size is just too small.,2,FALSE
"Amazing, but it is see through with dark underwear",4,TRUE
Super Hose bis auf die Hosenschnur…. Top Qualität…,4,TRUE
"This is my first purchase from gymshark. The shorts feel good and are perfect for running and leg days. My rating is because the third time wore them, the left side pocket zipper came off.",3,FALSE
"Needs at least ONE pocket. Very flexible, good in the gym and to swim with.",4,TRUE
Fits true to size. A good work out tank top. You definitely have to wear a sports bra under it because it is not supportive on its own.,4,TRUE
it runs small. I ordered a L which is usually slightly loose on me and it was like I ordered a small. they became see through because of this as well. they were super cute and I like that they had clear lining that kept them in place.,3,FALSE
"Toller Fit und extrem angenehmes Material. 
Gleich in 2 Farben geholt",5,TRUE
"Amazingly comfortable, well made & a good fit for size",5,TRUE
"Great shorts, probably the best I've worn for leg training.",5,TRUE
"Sized well, Go one size up from your jeans as it’s a slim fit and be careful how you wash them to avoid bubbling",5,TRUE
Super cute! I love the way they look on. They are a bit see through if you have a big butt.,3,FALSE
"Fits amazingly well, and is my new favorite hoodie",5,TRUE
Really comfortable and presentable to wear outside of the house.,5,TRUE
"These joggers are awesome, honesty took a shot in the dark on if id like the color and ended up loving it. The only thing is that the second time I wore them I discovered a whole in the pocket, so Idk if I got a lemon or its poor QC but it nothing too major and I plan on sewing it right up.",3,FALSE
Love these shorts! They are extremely comfortable and fit great! Definitely will be buying other colors!,5,TRUE
"I love these! Super comfy! Stretchy, great for my workouts!",5,TRUE
Shirt fits true to size and is very quality and comfortable. An amazing shirt to workout in and is excellent at showing off gains,5,TRUE
"great color with discrete branding
very cool due to heavy perforation
good fit",5,TRUE
They fit great! Love how I look on me especially in the gym mirror lol,5,TRUE
"Ich war wirklich positiv überrascht von dieser Leggings, gerade weil ich eigentlich überhaupt kein Fan von ""dickeren"" Leggings bin. Sie sitzt super und ist soweit ich das beurteilen kann Squat proof. Ich kann nur sagen, dass ich meine neue GoTo Leggings gefunden habe.",5,TRUE
Awkward fit on a bigger guy.  But very very comfy.,4,TRUE
"I like the cut, the length, and the durability of the material. The only issue is that the waist band was curling over for me when doing floor exercises (burpees, straight leg lifts, etc). All in all, great pair of shorts.",4,TRUE
"True to size, fits great, very comfy. Only complaint is the wrists are a little tight, and since there are thumb holes it can be difficult to access your smartwatch (if you use one). Also, if you sweat (like I do) it shows up very easily, which isn't a big deal to me but it's worth mentioning. Other than this, it fit perfectly, not restricting and it's flexible.",4,TRUE
"Ordered this for my son.  He is 6ft 1"" with broad shoulders.  Fits him great.",5,TRUE
Very stretchable and breathable. Very good comfort as well.,5,TRUE
I fookin love these pants. I’ve bought three pairs now and I wear them all the time. They make my tiny quads look absolutely massive!!!,5,TRUE
Sooo comfortable and fit like a glove.  Highly recommend Gymshark Leggings,5,TRUE
Quality shorts however they fit a little small. I took my measurements and found them to be a little bit tight. Very nice product!,4,TRUE
Shorts looks and fits great!  Great addition to my gym wardrobe!,5,TRUE
"Always skeptical about gymshark. I thought I’d be literally paying for a brand.  This was my first purchase I am can say they as better than expected. Fit is great, material abs quality is great! Nice and stretchy! T-shirt’s are also quality!  Will be ordering again!",5,TRUE
sized up and got a large and I am happy I did!!!!!,5,TRUE
they are so comfortable to lift and run in. the material is great.,5,TRUE
Best leggings for squats and musculation training.,5,TRUE
"Really nice top. Fits really well across the shoulders (I’m broad), and feels nice to wear. A little long, but still looks really good 

I went back and bought another",4,TRUE
I love it but the sizing is big … the color is amazing,4,TRUE
"These shorts exceeded my expectations, very good quality and also look good. Very happy with how it turned out!",5,TRUE
LOVE! not only do they look good but the fit is perfect as well. not loose but doesn’t feel overly too tight either. the colour is also really nice.,5,TRUE
"So soft, so comfy! Maybe it’s because it’s men’s but it fits longer than other hoodies I have owned. I would normally get a large in women’s, I went with a small men’s for a more fitted hoodie, it’s perfect and I love it",5,TRUE
HI I LOVE THE LEGGINGS. NICE AND TIGHT. VERY SMOOTH. ON ME. WILL ORDER MORE OF YOUR LEGGINGS,5,TRUE
The are by far the most comfortable joggers / pants I have ever owned. Super soft durable and stretchy.,5,TRUE
"These Seamless 2.0 Legging in Charcoal - are good, a nice firm (hold you all in place) feel, and easy to move & jump around in.  My only reason for 4 stars is that the cuffs on the ankles.  For me they are not necessary and slightly tight.  Otherwise another great purchase from Gymshark",4,TRUE
Great product - highly recommend. I originally bought large but went for medium and it was a better fit.,5,TRUE
"Excellent fit, quality and they’re extremely comfortable. I’ve run two 5k’s in them so far and they held up well. The zipper pocket in the back is perfect for keys and you don’t feel them swinging around. These are my new favorite running shorts.",5,TRUE
The sizing was great and fit exactly how I thought it would. The material felt soft and breathable enough to workout in. I would definitely recommend this hoodie to everyone.,5,TRUE
"Very comfortable, stretchy, you can squat in them as well",5,TRUE
Size down if hourglass shaped. very stretchy. Length is great for thick thighs. 5”6 curvy 186lbs I bought a large. Next time I will order medium. I noticed seamless are very stretchy so u can size down.,5,TRUE
"Love the design and material of the leggings. First day wearing them I felt so comfortable, they felt lift on my legs.",5,TRUE
Outstanding service and high quality products! Will definitely buy more!,5,TRUE
A bit tight in my biceps but other than that very flattering.,5,TRUE
very comfy and great for leg day! I would recommend these to anyone,5,TRUE
Gymshark never fails and allways delivers perfect and beautiful leggins. These mercury leggins really have my heart. They are some what similar to the Camo leggins ❤️,4,TRUE
"I love your brand, is unique. So I recommend to friends and family and they love it too.",5,TRUE
"Very comfortable and great for exercising or just normal lazy days, worth the money",5,TRUE
So comfortable and cute!! I love the length. I highly recommend these!,5,TRUE
This shirt is not only really stylish but extremely comfortable.  I love the arrival line of clothes,5,TRUE
Good fit and very flexible for gym work. Bought another pair straight after.,5,TRUE
"SO flattering and comfy.. honestly they’re so soft it’s unreal but I DO wish I had sized down, they run a little big!",5,TRUE
Great fit . Good for gym work and stylish for after,5,TRUE
Great fit and looks even better in person! Fit is great and materials are fantastic!,5,TRUE
"I was a bit surprised when the ankles were tight and a bit hard to get over my heel. BUT I love these. They might be my favorite legging. My hip and waist are different sizes so I usually end up pulling up my workout leggings. With the adjustable tie at the waist, I don't need to do that. I ordered a size L and found them true to size",5,TRUE
I love this shirt but Hope I can get and find other Large size and more colors of it!,5,TRUE
"Amazing product, loved the way it fit and how comfortable it was.",5,TRUE
It fits well and just one of the best clothing artical I have purchased !,5,TRUE
"I am 6’ tall, 175lbs, bought the medium… just a little snug from calf down.
Love the look & style.
Will buy again!",5,TRUE
Lovely tights however I would recommend down sizing for a more snug fit and they are quite stretchy x,4,TRUE
Perfect fitting & comfortable asfff. It did not ride up my butt either how other 5in seam shorts. I did a whole leg day with these and I was able to breathe still and no type of movement restriction.,5,TRUE
"Einfach die perfekte Hose! 
Sitzt super, ist bequem und sieht top aus.",5,TRUE
"Good quality but quite tight fitting, if in doubt go for a size up",5,TRUE
So comfortable even as I got a large one it's great for working out in and when I play games in,5,TRUE
The lightweight seamless design is incredible. So comfortable and fits great,5,TRUE
Great running shorts. Perfect fit and very light. Also Breatheable,5,TRUE
Comfortable and nice  light weight. Will be buying more.,5,TRUE
"Great fit, look great, and very comfortable. Perfect for leg day or even lounging around the house. Hopefully more colors will follow soon.",5,TRUE
These leggings are just as cute on as they look online! They are also soooo comfortable and I have a bigger hip/bum/thigh area and they fit perfectly!,5,TRUE
"Very easy to order, clothes were the size they said. They look and feel great quality. Will definitely be ordering more from Gymshark",5,TRUE
"Really like this top.  Nice weight, fit and style.  Just what you need in a hard workout.",5,TRUE
"This is a great lightweight sweatshirt! I got an XL and it was super long, so I cropped it and it’s the perfect fit!",5,TRUE
Very stylish and comfy top in which I use as part of my PT uniform to stand out from the crowd,5,TRUE
Excellent fit and look. Love these shorts! The color really looks even better in person.,5,TRUE
"love these shorts, total top tip quality! I would buy another pair but these look like they will never wear out",5,TRUE
"super shorts, mega bequem und passen super. nur zu empfehlen",5,TRUE
"Sitzt super, bin sehr zufrieden! 
Werde mir noch weitere Farben holen.",5,TRUE
Amazing! So comfy and great leggings to workout in.,5,TRUE
Great shorts. For and style are awesome and very comfortable.,5,TRUE
Très bonne qualité et vraiment le plus gros plus : on ne voit pas à travers ! Premier leggins que j’ai avec lequel je peux être sereine dedans sans craindre que l’on voit à travers. Vraiment top,5,TRUE
I love these shorts! They’re perfect for squats or just chillen.,5,TRUE
Love this leggings! I wish they had more in solid colors! Perfect fit!,5,TRUE
Love these! Fit perfectly in all the right places!,5,TRUE
"Fab, efficient service. Goid quality and true to size fit wise.",5,TRUE
Great quality and fit. I’m 6:2 and medium fits great,5,TRUE
Love this product. Just wish I was able to get the full matching set in both T-Short and Bottoms. Specifically the blue,5,TRUE
Great fit and excellent quality.  First time ordering so wasn’t sure on sizing but the size guide was spot on,5,TRUE
"Amazing product !! Feeling good in it, fast delivery and fair price ! 100% would recommend",5,TRUE
Loved how they fit and the quality is amazing would definitely recommend,5,TRUE
Tight fit and light feel. Feels good to wear and not to tight around the waist. Love the zip pockets. Great pants for fitness or a run.,5,TRUE
"love love love, fits amazing. 180 pounds & got a Large",5,TRUE
"love them, very comfortable, love to wear to the gym",5,TRUE
"These shorts are extremely comfortable, I’ve worn them for a few runs now and they are brilliant. It took me a couple runs to notice they actually had the hidden close to the skin pockets, but once I noticed and started using them for my phone and key they worked great! The shorts are close to the skin so don’t flap about while you’re sprinting for a PB, and the main thing I’ve noticed is how light they are, literally feels like a base layer and nothing more which is great while out running.
I immediately went back online to order another pair in another colour.",5,TRUE
"Squat proof, amazing quallity, would definitely recommend",5,TRUE
"These are amazing, fit is just right, booty looks just right. Its all lovely",5,TRUE
New favorite gym shorts. The material is light but durable. About to wear them to workout right now. Will be buying more!,5,TRUE
BEST LEGGINGS YET. I love the adapt range but these are durable comfy and smooth as hell! i actually ordered in 2 sizes (L and XL) as everyone prior to launch made me think i may size up from my current large but nope perfect in the large! True to size and just the best workout set!,5,TRUE
"The fabric is great, love the waist band - it gives lower tummy control which is fab. They also stay in place so they really a perfect for the gym. Only thing is it’s slightly sheer when I touch my toes.",5,TRUE
Really good quality I’m very happy with it! Didn’t check yet if it’s squat proof but it look like it is!!,5,TRUE
"Beautiful color , looks perfect on my brown skin tone. Amazing quality super comfortable for your workouts",5,TRUE
"Great quality as always, fast delivery and great company to deal with.",5,TRUE
Love these! I just started my gym journey about 2 months ago and someone suggested Gym Shark! SO glad - these leggings give me so much confidence in the gym!,5,TRUE
Fit great and so comfortable. Like them so much im going to buy another pair,5,TRUE
"The joggers are just adequate, They do not feel great and the fabric is light in weight and just alright . Not my best purhase",3,FALSE
Major camel toe .. cute color but probably wont ever wear out to the gym,1,FALSE
"Great fit, very comfortable 
But the zipper for the pocket broke and the stitches for the elastic at the ankle broke as well, after wearing them 4-5 times",3,FALSE
"Best material out there. Vital and adapt camo is usually my fave, but this one is definitely the best! Need in all the colours! Get back in stock ASAP. Thx ☺️",5,TRUE
They fit great but unfortunately they’re completely see-through,1,FALSE
DEFINITELY SIZE UP! I’ve always gotten a medium in gymshark shorts and these are so much tighter in the stomach and definitely not very flattering on larger quads.  I have to return for a size up,2,FALSE
"Got shorts and joggers, arrived on time, great fit, VERY comfortable. Thanks Gymshark!",5,TRUE
I returned these because the fit is all wrong. The material is great but they don’t sit right at your hips/waist. Bummer because I really wanted to like these. Size down.,2,FALSE
"Really love these leggings! So comfortable, squat proof and fit great, but material does get balls of fluff if it rubs against other material (between thighs, on hips where shirts touch it, etc).",4,TRUE
Great jacket and super comfy! It is super oversized as stated and they’re not kidding haha. Did shrink a little but still fits perfect!,5,TRUE
"love these, i’m 5’6 and 180lbs and purchased a L but i’m usually a M and they fit like a glove",5,TRUE
Love it so much but I ordered size small and it’s a little bit too big! I know its oversize fit but the small look like a xxl regular fit,4,TRUE
"I love the fit and material, however the band keeps rolling down when I workout",4,TRUE
"Love everything about these. Great length, nice stretch to them, lightweight and dry quickly. Bought these and the studio tank as my first GS purchases. I’ll be back for more!",5,TRUE
Amazing! so comfortable and when I lift and workout they do not slide.,1,FALSE
They feel cheap and are baggier than I expected. Not worth $60. Theres better quality joggers out there.,2,FALSE
"Extremely disappointed with the quality of these pants. When I went to remove the pants after a workout, the cuffed leg immediately tore. It seemed to have no integrity whatsoever. I wouldn’t recommend these product to anyone.",1,FALSE
The legs roll up which is irritating.I bought these because I got another pair of gymshark biker esque shorts and they fit perfectly. These were not as nice as I wanted them to be.,3,FALSE
I ended up returning these. The material was a heavy cotton that is not great for actually working out and we unnecessarily bulky. Sizing seemed a bit off as well. Just overall not what I'm looking for in gymwear.,1,FALSE
"I HATE the material of all their seamless leggings! It’s stiff, itchy, and smooshes the booty. Gross. Not my fav",2,FALSE
"Leider ist die Leggings sehr durchsichtig, so dass ich sie zurückgeschickt habe. Ansonsten hat sich die Leggings angenehm angefühlt.",1,FALSE
The brand has cheapened its quality by outsourcing hoping to make higher profits. Will never buy again.,1,FALSE
"Poor Quality very thin fabric , very uncomfortable ,",2,FALSE
"Mycket fin passform! Men, trodde den skulle vara i ljusare grått, som bilden. Luddar av sig oavsett 3 tvättar nu.",1,FALSE
"They're as pictured, if you're tall they don't come very far down your legs and you have to wear them as capris. I think I was hoping for the color to be a little less drab (but that's my own fault for choosing them). But overall they are as pictured and feel soft.",3,FALSE
Legging we’re  completely see through couldn’t wear them at all,1,FALSE
"Slightly overpriced for the thinness of the material, more a 20 pound top",3,FALSE
"I absolutely love these leggings and they fit great. The problem is that the first time I tried them on, I noticed a tiny rip in the crotch seam already, even though I was putting them on very carefully to avoid stretching out the waistband or anything else. It was very disappointing for these expensive leggings to already be ripping at the seams with no fault of my own.",3,FALSE
It is a little to trim in the calves and thighs. Material is comfortable & durable.,3,FALSE
"Ce t-shirt taille correctement, il est confortable et absorbe bien la transpiration durant l'effort. Donc de ce côté là rien a dire. Cependant au bout de la 3eme utilisation il y a un gros trou au niveau de l'aisselle... Comme ci la couture navait tout simplement pas tenue. Je precise avoir respecté les règles de lavages recommandées pour ce produit et je ne l'ai pas abîmer durant mon utilisation.",2,FALSE
The Jogger is unfortunately not long enough for me. I’m 180 cm tall. And although I washed it I had after my training black lint everywhere on my legs.,3,FALSE
I got these because I have an older version of the speed shorts that I love.  The liner in these are too small and there is a seam that literally burns the inside of your thighs while running.  I was so excited for these because I love to run in my other pair- these ones- not so much.  Super disappointed!,2,FALSE
"Extremely long not made for short girls, I have a ton of legging scrunched up at the bottom",3,FALSE
Pants ripped after the first day wearing them. Can’t recommend.,1,FALSE
Put it through the wash and the inside came undone and now the drawstring is loose. Shame because they fit nicely,2,FALSE
"It’s massive for its size I literally brought a size medium and when I got it, it was more like a size extra large made me look massive can’t now wear it as it’s so big on me. Shame really as I loved the colour feel like I’ve wasted my money and no offence it’s not like it’s a cheap price!",1,FALSE
These leggings feel like butter and fit your body amazing! The first time I wore these I did some squats and the material ripped. Not what I’d expect from $70 leggings. :(,2,FALSE
"Normally I don’t review but I wish I loved this shorts. The waist is small making it hard for my butt area to be flattering. The material was amazing just wish the back part was flattering, I think it was so tight that it made my butt look flat. Even if I returned it and got a size up I still didn’t like how it made my body look.",2,FALSE
Very pale yellow and see through. Will be returning.,1,FALSE
Ripped in the underbum countor 2:nd time using it :/ Would not recommend.,1,FALSE
"It was comfy and good size but the seams werent of high quality, which made it feel expensive for that price.",3,FALSE
"Super soft shorts and very comfy! If you sweat a lot like me though, it is clearly visible…",3,FALSE
Disappointed. These tights are not squat proof (they are see through when stretched)  and the material has already started to peel.,2,FALSE
Was so disappointed with the shorts as they had a small hole after wearing them once.,2,FALSE
The quad shorts are great for leg day - stretchy enough to let your muscles flex and short enough to let you see your progress.,5,TRUE
"I love the fit of these pants. The right pocket zipper broke after 3 wears, so that wasn't great. Very comfortable, though and perfect after the gym.",3,FALSE
These are very flattering and a lovely design. I ordered my usual size which is a medium and they were too small and felt like if I even tried to work out in them the seams would pop. I sent them back and ordered a large but as this is not my size they don’t fit well. They fall down a lot so I’m constantly adjusting them which is a shame. Every other medium size leggings I own from gymshark fit perfectly so I’m disappointed as I love the design.,3,FALSE
The pocket seams broke after one wash. There’s now a giant hole in one of the pockets,1,FALSE
I love my new gymshark leggings! They are so comfy and give my butt that pop!,5,TRUE
Bought these for my bf. He loves them. Run true to size,5,TRUE
"Nice stretchy fabric. I used to wear baggy, knee-length basketball shorts. I bought the Apex Perform in a 7"" inseam and love that they fall around mid-thigh. I got two pairs in different colors and plan to get more. I won't be going back to the sloppy, baggy look.",5,TRUE
"These shorts are comfy, true to size. 5 stars!!!!!",5,TRUE
These are great leggings… thick material and comfy to wear. Just disappointed that in less than a week of wear the seam has split. This is my second pair and the first did the same. If the seam stitching was improved these would be the perfect gym legging and well-worth the price.,3,FALSE
"Lovely color and fabric, but I don't like the scrunch as it's not placed right. Not ok for a rather high priced product...",3,FALSE
"Disappointed that this top doesn't match the leggings of the same name/colour ""Charcoal Marl"". Their colour, pattern and material are quite different, not a set. The top also doesn't fit well on one shoulder, possibly produced unevenly.  For the price I don't mind keeping it and hope might improve after a wash.  The leggings are far better quality than the top.",3,FALSE
They are definitely very comfy only down side is the waist was a little big and Ik if I sized down they wouldn’t fit my legs but other than that I love them.,4,TRUE
"Fällt eher enger aus, vielleicht lieber eine Nummer größer bestellen.",4,TRUE
"i am inlove with these shorts! very ideal for hiit, it doesn't curl up.",5,TRUE
Die Hose ist qualitativ gut verarbeitet und sitzt gut. Beim Training ist sie locker und fühlt sich gut an.,5,TRUE
"Sehr schöne Hose, toller Farbverlauf. Sitzt perfekt!",5,TRUE
I’m a shorter guy 5’3” and these fit amazing! Hate having longer shorts since the usually catch at the knees. Just need it in more colors.,5,TRUE
"Great fit and colour - I got a size M and I’m usually a 10 in all bottoms, these are perfect and so comfy",5,TRUE
I absolutely love these leggings i really wish they didn’t discontinue these because they fit so amazing,5,TRUE
"I thought id try gymshark as i needed new black leggins and these were on sale. I usually buy from another big brand and have always loved those, so thought i might aswell try another brand and have two places where i can order good leggins. The material is thick but stretchy enough to be comfortable, but they are too thick for my liking. I liked the large logo at the back, which is very neat. The legs part is nice and flattering but i have to say that even though the bum has a tiny scrunch bit, it still makes a unibum and due to the thickness of the fabric, you cant really yank them up, if you know what i mean. They are squat proof and dont roll down during cardio, which is a plus. They are ok leggins, but i prefer mine to be buttery soft and like a second skin. These are just a bit too thick for me. Also, the stiching on one of the thighs was loose and sticking out. All in all, they are ok black leggings, but i wouldnt buy another pair.",3,FALSE
great fit...................................................,5,TRUE
"Sehr komprimierend, dicker Stoff, figurbetont, schmeichelnd",4,TRUE
Got it wife for her training who was very pleased with it as it fits her body contours really well.,5,TRUE
"I’m fairly new to gymshark and I do like the quality of their items. Initially putting these on they were soooooo soft and I thought I would love them. Once I started working out, they’re very hot and I do find myself having to pull them back up throughout my workout. 

I just think this style isn’t for me.",3,FALSE
Schnitt ist seht gut aber der Stoff könnte etwas dicker sein.,4,TRUE
"They look and fit so good, only little bit see through. Anyway, I love to train in them",5,TRUE
Fits a little tighter than I expected. I wear Medium hoodies of every other brand but this was closer to a small.,2,FALSE
Excellent fit and design.  Material is breathable and very comfortable for workouts,4,TRUE
This Crewneck is a beautiful color and so soft and cozy on the inside,5,TRUE
"I love the color and booty contour on these leggings, but they are not supportive enough. I like my leggings with a little belly support and these leggings just feel a baggy on my waist. Maybe sizing is off, but I am a Medium in all other gymshark leggings.",3,FALSE
"Der Stoff ist toll und die Leggings sitzt perfekt, die Po Kontur ist bei mir persönlich ein bisschen zu weit unten, aber das ist natürlich bei jedem anderst . Aber allgemein eine super Leggings .",4,TRUE
"I love it so much, but I should’ve got in a size M. I’m 5’1 and 54kg btw",4,TRUE
"Love this product. Fits nice and it is good compression, cute scrunch and best it is squat proof. One of my favorite in gymshark collection",5,TRUE
they were to baggy in the crotch. I was hoping they would be low rise and not so much room in the front crotch,1,FALSE
